work_id	review_id
6050182	56281973
6050182	381287740
6050182	3753570033
13655556	1868433814
40771062	2474459520
40771062	2586903687
40771062	2527917661
40771062	2539483370
40771062	2639779844
40771062	2963240820
40771062	2642951988
40771062	2774153677
40771062	2540937612
40771062	2455845105
40771062	2531434097
40771062	3291647276
40771062	2684114223
40771062	2897209662
40771062	4114047326
40771062	3052210524
40771062	3717188147
40771062	3686297615
40771062	3526955847
40771062	4100821721
40771062	3885467908
40771062	3525790076
40771062	3172590104
40771062	3203234789
57959352	3985778455
40960635	2472267361
37987379	4092111021
28551359	2050331259
28551359	1509466811
28551359	1901946621
21896506	2363019132
21896506	3375398587
21896506	2327465190
21896506	4006579138
21896506	3237612036
21896506	3758995734
21896506	2604511360
21896506	4073793157
21896506	2782760769
21896506	1183349636
21896506	1069891684
19433278	2235815930
19433278	4093960075
28006561	2895624538
28006561	1220148954
28006561	2002070330
28006561	2792254528
18168271	2696844083
18168271	2526963756
18168271	3902220951
1300003	185937935
1300003	3870225298
1300003	2690017162
1300003	2324795201
1300003	1532100555
1300003	1678350914
1300003	620997781
1300003	93366354
1300003	286984320
1300003	1453387412
1300003	190809011
1300003	37235714
1300003	153413446
1300003	1685152918
1300003	2082162340
21354593	2115372692
7959867	96863338
7543154	4009237113
7543154	2330912734
15831040	1390442783
16041601	4055191562
35993583	3347127819
7853009	1795724232
7853009	487624735
7853009	1145596636
7853009	3539638355
7853009	2907464103
7853009	259541617
7853009	129148005
716321	337978695
716321	3174632060
716321	3410901980
716321	3459212527
716321	1828877980
716321	1334668397
716321	3442870027
716321	3236453077
716321	896055477
716321	1234361492
716321	3007758291
716321	2955425669
716321	2703654333
716321	191799975
716321	776786444
716321	176364042
716321	3486932778
716321	3443090966
716321	71579322
716321	3335907241
716321	252595167
716321	2883231933
716321	811329421
716321	1130240116
716321	2104332136
716321	2185985252
716321	3369912164
716321	1151035252
23488380	1988342005
23488380	2078948187
23488380	1926247260
23488380	1170159914
20879244	2582613383
20879244	2561146348
2765290	3035566636
2765290	715437452
2765290	3268522327
2765290	1701263420
2765290	1331091658
6048429	2777968045
6048429	4131489022
6048429	142748230
6048429	52417973
6048429	1592324892
15720972	1138582009
15132583	1871233162
15132583	1751424805
13626528	4076542499
13626528	2982316095
6431608	1383731712
9298002	1145996763
9298002	4030902600
9298002	4009237959
9298002	3957834600
9298002	2280722773
9298002	3972434827
9298002	262874722
9298002	1571680875
9298002	636920624
25126148	2992814358
25126148	4044063264
25126148	3739191190
25126148	2285896289
25126148	3586816440
25126148	1678440273
25126148	3875777397
25126148	3947758170
25126148	3563434468
25126148	3982435630
7914378	2501138507
7914378	3802458589
7914378	1935420640
7914378	2392275532
7914378	2774923200
7914378	1383883775
7914378	1138538462
7914378	2126546292
7914378	2885113063
7914378	2846508533
7914378	3712724896
7914378	3304028663
7914378	1909377459
7914378	996921144
7914378	1759972107
7914378	1491002633
12363287	2374494546
13637072	2856089381
13637072	1262909312
13637072	2246659767
13637072	1120768043
13637072	672407363
13637072	2801152227
13637072	139950601
13637072	3538709510
13637072	182546504
12780759	2883927937
12780759	2878871743
12780759	2837599151
12780759	288956193
12780759	3986281588
12780759	3539964481
12780759	3656382866
6383299	537595500
6383299	1175329122
6383299	800390631
6383299	773828165
6383299	3110861541
6383299	3752333626
6383299	3389401868
6383299	575367301
6383299	602227618
17622305	3607674523
17622305	3367195876
17622305	2389488489
17622305	812997777
17622305	2479704741
17622305	2169998678
17622305	4045504085
17622305	3728922509
17622305	3200806237
17622305	4108881479
17622305	3523953083
15787911	2716785712
15787911	2039110174
15787911	1468075592
15787911	1997972455
15787911	1450898593
15787911	2025377682
15787911	3391583419
1092477	731485126
1092477	756210701
1092477	2538575877
1092477	166757740
1092477	259464987
1092477	43072360
1092477	84065432
1092477	1540646911
1092477	1770607544
1092477	3020135740
1092477	3570874101
1092477	1282800158
1092477	106733939
1092477	384176584
1092477	2315354594
1092477	103943372
1092477	2313368373
1092477	1812586595
1092477	3061649928
1092477	3442096772
1092477	2249519042
1092477	2457566347
1092477	2717387469
1092477	1527151305
1092477	3321979689
1092477	4154046603
1092477	970679398
1092477	1085072746
1092477	1739970605
1092477	1261845681
16154207	3889033484
731473	2432275983
731473	1923221497
731473	3616432269
731473	946317387
731473	3617700382
731473	1255193803
731473	232288604
731473	650581047
731473	239761519
731473	1883536153
731473	3977692386
731473	2926954442
731473	3974507412
731473	2084361686
731473	3711302677
731473	3370303294
731473	1653688615
731473	727612340
731473	53147083
731473	1525948128
731473	17188476
731473	498235937
731473	1317667447
731473	1502801680
731473	1777632425
731473	1828397210
731473	1936485342
731473	2217283116
10020744	33693518
10020744	300719749
10020744	34187046
10020744	181112123
10020744	81758506
10020744	2517589306
10020744	208344920
10020744	3854926637
10020744	1840871874
10020744	3575155956
10020744	2157915428
10020744	1779829627
10020744	607860247
10020744	2944223504
10020744	3533312376
10020744	2262953484
10020744	1455775738
10020744	180084025
10020744	2332893987
10020744	2169627835
10020744	2763814991
10020744	3674780055
10020744	2207303552
10020744	2937202133
10020744	1224426142
10020744	3008659368
10020744	906355794
10020744	2076937453
10020744	1510904535
50236097	3112815104
50236097	3484342500
24312260	2977732423
2019236	2242289446
2019236	2376306369
2019236	1750487978
2019236	3966934654
2019236	3957375448
2019236	2677751443
2019236	1163857141
2019236	2916226816
2019236	3901968085
2019236	4020419443
2019236	3679122812
2019236	2292802600
2019236	3709968319
2019236	2117247145
2019236	4132428929
2019236	3307505399
2019236	3574385670
2019236	4042278930
2019236	1377671827
2019236	78034912
2019236	290169970
2019236	1886544355
2019236	1848281540
2019236	20559277
2019236	1470610886
2019236	4034833983
2019236	3984847584
2019236	3163576365
2019236	2105897847
9664327	1301019475
9664327	987825592
9664327	2875355036
23955196	2284156164
23955196	2879894799
23955196	1559074945
23955196	3656517625
23955196	3024577683
23955196	2846935846
23955196	4053550771
23955196	3669501325
23955196	2980964367
23955196	2588331729
23955196	2842021258
23955196	2115325035
23955196	3049222586
23955196	4066992309
23955196	4003724488
23955196	4100820489
23955196	3570988459
23955196	4121038007
23955196	3618839959
23955196	4025948462
23955196	4070488088
23955196	3605238154
23955196	3412292059
1077813	2928107115
1077813	2277785215
1077813	1828875337
1077813	488600041
1077813	3159477299
1077813	3415750697
1077813	1791377615
1077813	2583286994
1077813	2085328212
1077813	851648811
1077813	1105990493
1077813	2179064393
1077813	2215816330
1077813	1233458963
1077813	2168366050
1077813	2167572664
1077813	2999953610
1077813	3533783559
1077813	3808479228
1077813	2220156394
1077813	2226891955
1077813	1698225536
1077813	3226835553
1077813	2250467060
1077813	226754771
1077813	790388986
1077813	3341309390
1077813	2166223183
1077813	2279147846
1077813	2214506223
18218896	3767297753
18218896	1758840896
18218896	896509977
18218896	673153833
2969783	2737859427
2969783	262874540
2969783	1821398675
3639113	2533311847
3639113	165034617
3639113	26666352
3639113	293359417
3639113	912079178
3639113	86045412
3639113	11132505
3639113	1067001146
3639113	591891361
3639113	214498199
3639113	1025493844
3639113	234074417
3639113	2328201503
3639113	3364732443
3639113	3291008004
3639113	848276582
3639113	2076024468
3639113	976562291
3639113	2800185016
3639113	2848320234
3639113	1721670760
3639113	1916077135
3639113	2975321800
3639113	23324159
3639113	2711467318
3639113	3240458132
3639113	2551668683
3639113	1128658
33098839	2796158141
33098839	2044450627
33098839	2854870663
11831670	2246660493
11831670	732885003
11831670	746563952
11831670	3866466938
29742557	1598434562
29742557	3668755152
29742557	1685822625
11081458	2791673372
11081458	2559261145
11081458	2240895406
11081458	235036168
11081458	115159753
11081458	2415135462
11081458	1820209871
11081458	3240040518
11081458	2155805307
11081458	1388636511
11081458	1548705020
11081458	2232576970
18720468	2570092349
18720468	1428186814
18720468	3827786643
18720468	1471878489
18720468	1857515687
18720468	838046765
18720468	1131858355
18720468	1936475377
18720468	3156667762
18720468	3880272333
18720468	3321947761
18720468	3430449755
18720468	3170145596
18720468	3365997228
25883442	2047552715
25883442	2041458953
19218696	3435142569
3191642	3699877392
3191642	3586507663
3191642	3752354509
3191642	3343425025
3191642	2749645127
3191642	413277846
3191642	740696338
3191642	752251105
57422657	3915478323
57422657	3891073247
57422657	3941736755
18679349	2978283932
18679349	362283550
18679349	2717085016
18679349	1793800768
18679349	1833353344
18679349	4093660357
18679349	3092528230
18679349	3839504773
18679349	865555703
18679349	1343631870
18679349	3421868301
18679349	2066528997
18679349	2300232872
18679349	3095822816
18679349	3448361058
18679349	360852761
18679349	2098614269
18679349	2433962073
18679349	3508386778
18679349	3270228375
18679349	2562638217
18679349	2932162273
18679349	2182896352
18679349	2728270735
18679349	2334406156
18679349	2111657265
24242988	3266088005
24242988	3330826396
24242988	2788115584
24242988	2576507943
24242988	3904725119
24242988	2903545023
24242988	2957012038
24242988	3606004247
24242988	3452418463
24242988	3535033503
24242988	3200591861
24242988	1529018828
24242988	865283253
24242988	3272265171
24242988	3871669894
24242988	2948757458
24242988	3137048183
24242988	3559573855
24242988	3027346927
24242988	3973748378
24242988	3444144318
24242988	4137986694
24242988	4044818411
24242988	2546946053
24242988	2984963336
24242988	3783996016
24242988	3324385833
24242988	3420356385
24242988	3264278711
24242988	3288409827
25259078	2984190233
25259078	2867710804
25259078	3475257787
25259078	3931969166
25259078	3062864650
25259078	1242316293
25259078	3536790192
3725331	551601357
3725331	3744377919
3725331	2867773170
3725331	3752254910
3725331	3482514530
28420084	3958723448
28420084	4038690527
2890756	3464636847
2890756	2994566030
2890756	2018388327
2890756	2159096699
2890756	563421368
2890756	3800069995
2890756	3676793433
2890756	606511711
2890756	3466525341
2890756	2059818260
2890756	16819630
2890756	1883322510
2890756	4012778597
2890756	2332437090
2890756	2244030227
2890756	1811375346
2890756	1224682447
2890756	3386021508
2890756	4127088947
2890756	2919939700
2890756	3369127485
2890756	3813655904
2890756	2515548468
2890756	2490082971
2890756	2229543714
5391590	2177452240
5391590	636088055
5391590	3879116049
5391590	123410144
5391590	2144436766
5391590	3057541571
5391590	381162523
5391590	1095749377
5391590	1357610094
22051009	2972112024
22051009	1520044745
22051009	489064302
22051009	1713209009
22051009	2776398299
22051009	1881386628
22051009	132504224
22051009	2511545739
22051009	26109573
22051009	939755180
22051009	3569513498
22051009	3804594447
22051009	1540149345
22051009	940942272
22051009	2716731947
22051009	940950596
22051009	655583139
22051009	165432908
22051009	564710326
22051009	1823793399
22051009	1349689618
22051009	48060490
22051009	2142013170
22051009	1515508229
22051009	511429293
22051009	2271162365
22051009	3249631673
22051009	2037903168
22051009	1211883593
22051009	2231184555
